ID_RRES_v5,Module
FGRAMPH1_01T15573,F04
FGRAMPH1_01T15575,F01
FGRAMPH1_01T15577,F01
FGRAMPH1_01T15579,F01
FGRAMPH1_01T15581,F01
FGRAMPH1_01T15583,F12
FGRAMPH1_01T15591,F04
FGRAMPH1_01T15595,F04
FGRAMPH1_01T15597,F04
FGRAMPH1_01T15599,F04
FGRAMPH1_01T15601,F01
FGRAMPH1_01T15603,F08
FGRAMPH1_01T15607,F11
FGRAMPH1_01T15609,F01
FGRAMPH1_01T15611,F09
FGRAMPH1_01T15615,F04
FGRAMPH1_01T15617,F05
FGRAMPH1_01T15619,F01
FGRAMPH1_01T15621,F01
FGRAMPH1_01T15625,F01
FGRAMPH1_01T15627,F12
FGRAMPH1_01T15629,F05
FGRAMPH1_01T15631,F07
FGRAMPH1_01T15633,F03
FGRAMPH1_01T15637,F02
FGRAMPH1_01T15643,F06
FGRAMPH1_01T15645,F17
FGRAMPH1_01T15647,F12
FGRAMPH1_01T15649,F01
FGRAMPH1_01T15651,F01
FGRAMPH1_01T15653,F12
FGRAMPH1_01T15655,F02
FGRAMPH1_01T15657,F12
FGRAMPH1_01T15659,F01
FGRAMPH1_01T15661,F11
FGRAMPH1_01T15663,F12
FGRAMPH1_01T15669,F04
FGRAMPH1_01T15671,F01
FGRAMPH1_01T15673,F06
FGRAMPH1_01T15675,F03
FGRAMPH1_01T15685,F01
FGRAMPH1_01T15687,F01
FGRAMPH1_01T15689,F02
FGRAMPH1_01T15691,F01
FGRAMPH1_01T15693,F01
FGRAMPH1_01T15697,F10
FGRAMPH1_01T15699,F01
FGRAMPH1_01T15701,F01
FGRAMPH1_01T15703,F01
FGRAMPH1_01T15705,F01
FGRAMPH1_01T15707,F01
FGRAMPH1_01T15709,F01
FGRAMPH1_01T15711,F06
FGRAMPH1_01T15717,F03
FGRAMPH1_01T15719,F03
FGRAMPH1_01T15725,F02
FGRAMPH1_01T15729,F04
FGRAMPH1_01T15731,F04
FGRAMPH1_01T15739,F04
FGRAMPH1_01T15741,F06
FGRAMPH1_01T15743,F09
FGRAMPH1_01T15745,F11
FGRAMPH1_01T15747,F04
FGRAMPH1_01T15751,F01
FGRAMPH1_01T15753,F04
FGRAMPH1_01T15755,F04
FGRAMPH1_01T15757,F04
FGRAMPH1_01T15759,F03
FGRAMPH1_01T15761,F03
FGRAMPH1_01T15763,F06
FGRAMPH1_01T15765,F04
FGRAMPH1_01T15769,F01
FGRAMPH1_01T15771,F01
FGRAMPH1_01T15773,F04
FGRAMPH1_01T15775,F04
FGRAMPH1_01T15777,F04
FGRAMPH1_01T15779,F01
FGRAMPH1_01T15781,F04
FGRAMPH1_01T15785,F01
FGRAMPH1_01T15787,F03
FGRAMPH1_01T15789,F03
FGRAMPH1_01T15791,F07
FGRAMPH1_01T15797,F04
FGRAMPH1_01T15805,F04
FGRAMPH1_01T15807,F09
FGRAMPH1_01T15809,F06
FGRAMPH1_01T15811,F10
FGRAMPH1_01T15813,F02
FGRAMPH1_01T15815,F04
FGRAMPH1_01T15817,F09
FGRAMPH1_01T15823,F01
FGRAMPH1_01T15825,F03
FGRAMPH1_01T15827,F03
FGRAMPH1_01T15831,F01
FGRAMPH1_01T15835,F06
FGRAMPH1_01T15837,F01
FGRAMPH1_01T15839,F03
FGRAMPH1_01T15841,F03
FGRAMPH1_01T15843,F04
FGRAMPH1_01T15849,F01
FGRAMPH1_01T15855,F03
FGRAMPH1_01T15863,F04
FGRAMPH1_01T15865,F04
FGRAMPH1_01T15867,F01
FGRAMPH1_01T15871,F03
FGRAMPH1_01T15877,F01
FGRAMPH1_01T15885,F09
FGRAMPH1_01T15891,F06
FGRAMPH1_01T15893,F04
FGRAMPH1_01T15897,F03
FGRAMPH1_01T15899,F03
FGRAMPH1_01T15901,F01
FGRAMPH1_01T15903,F04
FGRAMPH1_01T15905,F02
FGRAMPH1_01T15911,F04
FGRAMPH1_01T15915,F01
FGRAMPH1_01T15917,F01
FGRAMPH1_01T15919,F04
FGRAMPH1_01T15923,F01
FGRAMPH1_01T15925,F01
FGRAMPH1_01T15927,F12
FGRAMPH1_01T15929,F04
FGRAMPH1_01T15933,F06
FGRAMPH1_01T15935,F01
FGRAMPH1_01T15939,F01
FGRAMPH1_01T15941,F12
FGRAMPH1_01T15943,F07
FGRAMPH1_01T15945,F04
FGRAMPH1_01T15947,F01
FGRAMPH1_01T15949,F01
FGRAMPH1_01T15951,F04
FGRAMPH1_01T15955,F01
FGRAMPH1_01T15957,F04
FGRAMPH1_01T15959,F01
FGRAMPH1_01T15961,F01
FGRAMPH1_01T15963,F01
FGRAMPH1_01T15965,F01
FGRAMPH1_01T15967,F02
FGRAMPH1_01T15969,F01
FGRAMPH1_01T15971,F02
FGRAMPH1_01T15973,F01
FGRAMPH1_01T15975,F01
FGRAMPH1_01T15981,F06
FGRAMPH1_01T15985,F04
FGRAMPH1_01T15989,F05
FGRAMPH1_01T15991,F03
FGRAMPH1_01T15993,F03
FGRAMPH1_01T15999,F01
FGRAMPH1_01T16005,F01
FGRAMPH1_01T16009,F03
FGRAMPH1_01T16011,F01
FGRAMPH1_01T16013,F01
FGRAMPH1_01T16015,F04
FGRAMPH1_01T16017,F04
FGRAMPH1_01T16025,F03
FGRAMPH1_01T16031,F03
FGRAMPH1_01T16039,F04
FGRAMPH1_01T16041,F04
FGRAMPH1_01T16047,F03
FGRAMPH1_01T16049,F03
FGRAMPH1_01T16051,F04
FGRAMPH1_01T16061,F01
FGRAMPH1_01T16063,F04
FGRAMPH1_01T16067,F04
FGRAMPH1_01T16079,F04
FGRAMPH1_01T16081,F01
FGRAMPH1_01T16083,F05
FGRAMPH1_01T16085,F01
FGRAMPH1_01T16087,F04
FGRAMPH1_01T16089,F04
FGRAMPH1_01T16093,F04
FGRAMPH1_01T16103,F03
FGRAMPH1_01T16105,F01
FGRAMPH1_01T16109,F06
FGRAMPH1_01T16123,F01
FGRAMPH1_01T16125,F10
FGRAMPH1_01T16127,F04
FGRAMPH1_01T16131,F03
FGRAMPH1_01T16141,F02
FGRAMPH1_01T16145,F01
FGRAMPH1_01T16149,F06
FGRAMPH1_01T16151,F01
FGRAMPH1_01T16155,F01
FGRAMPH1_01T16161,F01
FGRAMPH1_01T16171,F03
FGRAMPH1_01T16173,F04
FGRAMPH1_01T16177,F01
FGRAMPH1_01T16179,F03
FGRAMPH1_01T16181,F03
FGRAMPH1_01T16185,F01
FGRAMPH1_01T16187,F05
FGRAMPH1_01T16189,F06
FGRAMPH1_01T16191,F04
FGRAMPH1_01T16193,F12
FGRAMPH1_01T16195,F01
FGRAMPH1_01T16197,F06
FGRAMPH1_01T16201,F04
FGRAMPH1_01T16209,F01
FGRAMPH1_01T16213,F03
FGRAMPH1_01T16215,F02
FGRAMPH1_01T16217,F03
FGRAMPH1_01T16219,F04
FGRAMPH1_01T16221,F17
FGRAMPH1_01T16223,F04
FGRAMPH1_01T16225,F04
FGRAMPH1_01T16229,F03
FGRAMPH1_01T16235,F08
FGRAMPH1_01T16237,F03
FGRAMPH1_01T16241,F02
FGRAMPH1_01T16245,F01
FGRAMPH1_01T16247,F01
FGRAMPH1_01T16249,F03
FGRAMPH1_01T16251,F15
FGRAMPH1_01T16253,F08
FGRAMPH1_01T16255,F01
FGRAMPH1_01T16257,F01
FGRAMPH1_01T16259,F10
FGRAMPH1_01T16263,F06
FGRAMPH1_01T16273,F15
FGRAMPH1_01T16275,F04
FGRAMPH1_01T16281,F08
FGRAMPH1_01T16285,F10
FGRAMPH1_01T16293,F04
FGRAMPH1_01T16295,F01
FGRAMPH1_01T16301,F04
FGRAMPH1_01T16303,F04
FGRAMPH1_01T16305,F04
FGRAMPH1_01T16307,F04
FGRAMPH1_01T16311,F04
FGRAMPH1_01T16315,F17
FGRAMPH1_01T16317,F03
FGRAMPH1_01T16321,F01
FGRAMPH1_01T16323,F01
FGRAMPH1_01T16329,F03
FGRAMPH1_01T16331,F03
FGRAMPH1_01T16341,F01
FGRAMPH1_01T16343,F04
FGRAMPH1_01T16345,F01
FGRAMPH1_01T16349,F06
FGRAMPH1_01T16355,F06
FGRAMPH1_01T16359,F03
FGRAMPH1_01T16365,F04
FGRAMPH1_01T16369,F03
FGRAMPH1_01T16371,F03
FGRAMPH1_01T16377,F10
FGRAMPH1_01T16379,F06
FGRAMPH1_01T16385,F01
FGRAMPH1_01T16387,F04
FGRAMPH1_01T16389,F06
FGRAMPH1_01T16393,F04
FGRAMPH1_01T16395,F04
FGRAMPH1_01T16397,F03
FGRAMPH1_01T16399,F01
FGRAMPH1_01T16401,F03
FGRAMPH1_01T16403,F08
FGRAMPH1_01T16405,F02
FGRAMPH1_01T16407,F01
FGRAMPH1_01T16409,F01
FGRAMPH1_01T16411,F04
FGRAMPH1_01T16415,F01
FGRAMPH1_01T16423,F03
FGRAMPH1_01T16425,F01
FGRAMPH1_01T16427,F04
FGRAMPH1_01T16429,F06
FGRAMPH1_01T16431,F03
FGRAMPH1_01T16433,F09
FGRAMPH1_01T16441,F04
FGRAMPH1_01T16449,F04
FGRAMPH1_01T16461,F06
FGRAMPH1_01T16463,F03
FGRAMPH1_01T16467,F03
FGRAMPH1_01T16469,F09
FGRAMPH1_01T16481,F04
FGRAMPH1_01T16485,F03
FGRAMPH1_01T16491,F03
FGRAMPH1_01T16505,F04
FGRAMPH1_01T16511,F04
FGRAMPH1_01T16515,F01
FGRAMPH1_01T16517,F02
FGRAMPH1_01T16519,F01
FGRAMPH1_01T16527,F03
FGRAMPH1_01T16529,F03
FGRAMPH1_01T16531,F04
FGRAMPH1_01T16533,F02
FGRAMPH1_01T16535,F01
FGRAMPH1_01T16537,F11
FGRAMPH1_01T16539,F03
FGRAMPH1_01T16541,F12
FGRAMPH1_01T16549,F08
FGRAMPH1_01T16553,F01
FGRAMPH1_01T16557,F02
FGRAMPH1_01T16559,F15
FGRAMPH1_01T16561,F11
FGRAMPH1_01T16563,F09
FGRAMPH1_01T16567,F05
FGRAMPH1_01T16569,F05
FGRAMPH1_01T16571,F01
FGRAMPH1_01T16573,F03
FGRAMPH1_01T16577,F06
FGRAMPH1_01T16581,F03
FGRAMPH1_01T16587,F04
FGRAMPH1_01T16589,F06
FGRAMPH1_01T16591,F03
FGRAMPH1_01T16593,F06
FGRAMPH1_01T16597,F02
FGRAMPH1_01T16599,F01
FGRAMPH1_01T16601,F03
FGRAMPH1_01T16603,F03
FGRAMPH1_01T16605,F04
FGRAMPH1_01T16607,F04
FGRAMPH1_01T16609,F07
FGRAMPH1_01T16611,F02
FGRAMPH1_01T16613,F06
FGRAMPH1_01T16615,F02
FGRAMPH1_01T16617,F01
FGRAMPH1_01T16623,F18
FGRAMPH1_01T16625,F07
FGRAMPH1_01T16627,F03
FGRAMPH1_01T16629,F03
FGRAMPH1_01T16631,F02
FGRAMPH1_01T16633,F03
FGRAMPH1_01T16639,F06
FGRAMPH1_01T16643,F01
FGRAMPH1_01T16645,F03
FGRAMPH1_01T16647,F05
FGRAMPH1_01T16649,F01
FGRAMPH1_01T16655,F03
FGRAMPH1_01T16657,F11
FGRAMPH1_01T16659,F01
FGRAMPH1_01T16663,F09
FGRAMPH1_01T16665,F03
FGRAMPH1_01T16667,F01
FGRAMPH1_01T16669,F10
FGRAMPH1_01T16671,F02
FGRAMPH1_01T16673,F02
FGRAMPH1_01T16675,F01
FGRAMPH1_01T16679,F02
FGRAMPH1_01T16681,F03
FGRAMPH1_01T16683,F01
FGRAMPH1_01T16685,F01
FGRAMPH1_01T16689,F06
FGRAMPH1_01T16693,F02
FGRAMPH1_01T16695,F05
FGRAMPH1_01T16697,F01
FGRAMPH1_01T16699,F02
FGRAMPH1_01T16701,F02
FGRAMPH1_01T16703,F01
FGRAMPH1_01T16705,F02
FGRAMPH1_01T16707,F02
FGRAMPH1_01T16709,F06
FGRAMPH1_01T16711,F01
FGRAMPH1_01T16717,F01
FGRAMPH1_01T16731,F04
FGRAMPH1_01T16733,F18
FGRAMPH1_01T16759,F01
FGRAMPH1_01T16761,F04
FGRAMPH1_01T16763,F01
FGRAMPH1_01T16765,F04
FGRAMPH1_01T16767,F04
FGRAMPH1_01T16769,F04
FGRAMPH1_01T16771,F04
FGRAMPH1_01T16775,F14
FGRAMPH1_01T16777,F01
FGRAMPH1_01T16779,F02
FGRAMPH1_01T16781,F01
FGRAMPH1_01T16783,F04
FGRAMPH1_01T16785,F04
FGRAMPH1_01T16787,F03
FGRAMPH1_01T16789,F06
FGRAMPH1_01T16791,F02
FGRAMPH1_01T16793,F11
FGRAMPH1_01T16795,F01
FGRAMPH1_01T16797,F01
FGRAMPH1_01T16799,F11
FGRAMPH1_01T16805,F04
FGRAMPH1_01T16807,F02
FGRAMPH1_01T16811,F01
FGRAMPH1_01T16813,F04
FGRAMPH1_01T16815,F01
FGRAMPH1_01T16823,F01
FGRAMPH1_01T16825,F01
FGRAMPH1_01T16827,F01
FGRAMPH1_01T16829,F01
FGRAMPH1_01T16831,F02
FGRAMPH1_01T16833,F08
FGRAMPH1_01T16837,F08
FGRAMPH1_01T16843,F01
FGRAMPH1_01T16845,F01
FGRAMPH1_01T16849,F10
FGRAMPH1_01T16855,F13
FGRAMPH1_01T16857,F09
FGRAMPH1_01T16867,F01
FGRAMPH1_01T16869,F05
FGRAMPH1_01T16871,F02
FGRAMPH1_01T16873,F07
FGRAMPH1_01T16875,F04
FGRAMPH1_01T16877,F02
FGRAMPH1_01T16879,F02
FGRAMPH1_01T16881,F01
FGRAMPH1_01T16883,F09
FGRAMPH1_01T16885,F04
FGRAMPH1_01T16889,F02
FGRAMPH1_01T16899,F01
FGRAMPH1_01T16903,F02
FGRAMPH1_01T16907,F02
FGRAMPH1_01T16909,F04
FGRAMPH1_01T16911,F01
FGRAMPH1_01T16913,F01
FGRAMPH1_01T16915,F01
FGRAMPH1_01T16917,F02
FGRAMPH1_01T16919,F01
FGRAMPH1_01T16925,F06
FGRAMPH1_01T16927,F05
FGRAMPH1_01T16929,F03
FGRAMPH1_01T16933,F01
FGRAMPH1_01T16937,F18
FGRAMPH1_01T16939,F08
FGRAMPH1_01T16941,F01
FGRAMPH1_01T16943,F01
FGRAMPH1_01T16945,F12
FGRAMPH1_01T16951,F02
FGRAMPH1_01T16955,F06
FGRAMPH1_01T16957,F01
FGRAMPH1_01T16959,F01
FGRAMPH1_01T16961,F01
FGRAMPH1_01T16963,F01
FGRAMPH1_01T16965,F02
FGRAMPH1_01T16969,F03
FGRAMPH1_01T16971,F02
FGRAMPH1_01T16973,F02
FGRAMPH1_01T16977,F05
FGRAMPH1_01T16979,F03
FGRAMPH1_01T16981,F03
FGRAMPH1_01T16985,F07
FGRAMPH1_01T16989,F04
FGRAMPH1_01T16991,F01
FGRAMPH1_01T16993,F03
FGRAMPH1_01T16995,F03
FGRAMPH1_01T16997,F01
FGRAMPH1_01T16999,F01
FGRAMPH1_01T17001,F01
FGRAMPH1_01T17005,F09
FGRAMPH1_01T17007,F01
FGRAMPH1_01T17009,F01
FGRAMPH1_01T17013,F01
FGRAMPH1_01T17015,F07
FGRAMPH1_01T17019,F07
FGRAMPH1_01T17021,F08
FGRAMPH1_01T17025,F06
FGRAMPH1_01T17027,F02
FGRAMPH1_01T17029,F01
FGRAMPH1_01T17031,F03
FGRAMPH1_01T17039,F01
FGRAMPH1_01T17041,F01
FGRAMPH1_01T17047,F16
FGRAMPH1_01T17049,F02
FGRAMPH1_01T17051,F09
FGRAMPH1_01T17053,F10
FGRAMPH1_01T17057,F07
FGRAMPH1_01T17059,F01
FGRAMPH1_01T17063,F13
FGRAMPH1_01T17067,F01
FGRAMPH1_01T17069,F02
FGRAMPH1_01T17071,F02
FGRAMPH1_01T17073,F07
FGRAMPH1_01T17075,F08
FGRAMPH1_01T17077,F01
FGRAMPH1_01T17079,F01
FGRAMPH1_01T17081,F04
FGRAMPH1_01T17083,F03
FGRAMPH1_01T17087,F02
FGRAMPH1_01T17089,F05
FGRAMPH1_01T17091,F01
FGRAMPH1_01T17095,F07
FGRAMPH1_01T17099,F02
FGRAMPH1_01T17101,F02
FGRAMPH1_01T17103,F02
FGRAMPH1_01T17107,F01
FGRAMPH1_01T17109,F01
FGRAMPH1_01T17111,F05
FGRAMPH1_01T17113,F02
FGRAMPH1_01T17115,F05
FGRAMPH1_01T17117,F07
FGRAMPH1_01T17119,F09
FGRAMPH1_01T17121,F02
FGRAMPH1_01T17123,F01
FGRAMPH1_01T17125,F02
FGRAMPH1_01T17127,F01
FGRAMPH1_01T17131,F02
FGRAMPH1_01T17135,F04
FGRAMPH1_01T17137,F01
FGRAMPH1_01T17139,F02
FGRAMPH1_01T17151,F01
FGRAMPH1_01T17153,F05
FGRAMPH1_01T17155,F02
FGRAMPH1_01T17157,F05
FGRAMPH1_01T17159,F01
FGRAMPH1_01T17161,F07
FGRAMPH1_01T17163,F09
FGRAMPH1_01T17167,F02
FGRAMPH1_01T17169,F02
FGRAMPH1_01T17173,F05
FGRAMPH1_01T17175,F04
FGRAMPH1_01T17177,F05
FGRAMPH1_01T17179,F02
FGRAMPH1_01T17181,F06
FGRAMPH1_01T17183,F05
FGRAMPH1_01T17185,F01
FGRAMPH1_01T17187,F01
FGRAMPH1_01T17189,F01
FGRAMPH1_01T17191,F05
FGRAMPH1_01T17193,F15
FGRAMPH1_01T17195,F09
FGRAMPH1_01T17197,F09
FGRAMPH1_01T17199,F03
FGRAMPH1_01T17201,F05
FGRAMPH1_01T17205,F01
FGRAMPH1_01T17207,F06
FGRAMPH1_01T17209,F02
FGRAMPH1_01T17211,F03
FGRAMPH1_01T17213,F08
FGRAMPH1_01T17215,F05
FGRAMPH1_01T17217,F04
FGRAMPH1_01T17221,F02
FGRAMPH1_01T17223,F07
FGRAMPH1_01T17225,F01
FGRAMPH1_01T17227,F13
FGRAMPH1_01T17229,F02
FGRAMPH1_01T17231,F02
FGRAMPH1_01T17233,F03
FGRAMPH1_01T17235,F05
FGRAMPH1_01T17237,F04
FGRAMPH1_01T17239,F01
FGRAMPH1_01T17241,F18
FGRAMPH1_01T17245,F02
FGRAMPH1_01T17249,F06
FGRAMPH1_01T17255,F05
FGRAMPH1_01T17257,F05
FGRAMPH1_01T17261,F01
FGRAMPH1_01T17263,F05
FGRAMPH1_01T17265,F08
FGRAMPH1_01T17269,F01
FGRAMPH1_01T17271,F06
FGRAMPH1_01T17273,F03
FGRAMPH1_01T17275,F01
FGRAMPH1_01T17277,F02
FGRAMPH1_01T17281,F10
FGRAMPH1_01T17283,F10
FGRAMPH1_01T17287,F07
FGRAMPH1_01T17289,F18
FGRAMPH1_01T17293,F13
FGRAMPH1_01T17295,F03
FGRAMPH1_01T17297,F02
FGRAMPH1_01T17301,F07
FGRAMPH1_01T17303,F02
FGRAMPH1_01T17305,F03
FGRAMPH1_01T17307,F03
FGRAMPH1_01T17309,F02
FGRAMPH1_01T17315,F04
FGRAMPH1_01T17319,F07
FGRAMPH1_01T17321,F06
FGRAMPH1_01T17323,F01
FGRAMPH1_01T17325,F01
FGRAMPH1_01T17327,F07
FGRAMPH1_01T17333,F08
FGRAMPH1_01T17335,F07
FGRAMPH1_01T17339,F14
FGRAMPH1_01T17341,F08
FGRAMPH1_01T17343,F01
FGRAMPH1_01T17347,F02
FGRAMPH1_01T17349,F01
FGRAMPH1_01T17351,F15
FGRAMPH1_01T17355,F02
FGRAMPH1_01T17357,F01
FGRAMPH1_01T17359,F01
FGRAMPH1_01T17361,F11
FGRAMPH1_01T17363,F05
FGRAMPH1_01T17367,F05
FGRAMPH1_01T17373,F06
FGRAMPH1_01T17375,F06
FGRAMPH1_01T17379,F06
FGRAMPH1_01T17381,F01
FGRAMPH1_01T17383,F02
FGRAMPH1_01T17385,F02
FGRAMPH1_01T17387,F01
FGRAMPH1_01T17389,F01
FGRAMPH1_01T17391,F02
FGRAMPH1_01T17393,F05
FGRAMPH1_01T17395,F13
FGRAMPH1_01T17399,F04
FGRAMPH1_01T17401,F02
FGRAMPH1_01T17403,F05
FGRAMPH1_01T17405,F08
FGRAMPH1_01T17407,F02
FGRAMPH1_01T17411,F01
FGRAMPH1_01T17413,F01
FGRAMPH1_01T17415,F03
FGRAMPH1_01T17417,F02
FGRAMPH1_01T17419,F08
FGRAMPH1_01T17421,F04
FGRAMPH1_01T17423,F01
FGRAMPH1_01T17427,F02
FGRAMPH1_01T17429,F11
FGRAMPH1_01T17431,F01
FGRAMPH1_01T17433,F01
FGRAMPH1_01T17435,F03
FGRAMPH1_01T17437,F04
FGRAMPH1_01T17441,F06
FGRAMPH1_01T17445,F03
FGRAMPH1_01T17447,F02
FGRAMPH1_01T17449,F05
FGRAMPH1_01T17453,F14
FGRAMPH1_01T17455,F02
FGRAMPH1_01T17457,F07
FGRAMPH1_01T17461,F05
FGRAMPH1_01T17463,F05
FGRAMPH1_01T17465,F07
FGRAMPH1_01T17469,F15
FGRAMPH1_01T17471,F02
FGRAMPH1_01T17473,F06
FGRAMPH1_01T17475,F01
FGRAMPH1_01T17477,F04
FGRAMPH1_01T17479,F02
FGRAMPH1_01T17481,F02
FGRAMPH1_01T17483,F02
FGRAMPH1_01T17485,F01
FGRAMPH1_01T17487,F01
FGRAMPH1_01T17491,F01
FGRAMPH1_01T17493,F06
FGRAMPH1_01T17495,F02
FGRAMPH1_01T17499,F04
FGRAMPH1_01T17501,F04
FGRAMPH1_01T17503,F06
FGRAMPH1_01T17505,F04
FGRAMPH1_01T17507,F02
FGRAMPH1_01T17509,F09
FGRAMPH1_01T17511,F08
FGRAMPH1_01T17513,F05
FGRAMPH1_01T17515,F08
FGRAMPH1_01T17517,F09
FGRAMPH1_01T17519,F02
FGRAMPH1_01T17521,F01
FGRAMPH1_01T17523,F07
FGRAMPH1_01T17525,F01
FGRAMPH1_01T17527,F01
FGRAMPH1_01T17529,F09
FGRAMPH1_01T17531,F04
FGRAMPH1_01T17533,F02
FGRAMPH1_01T17535,F06
FGRAMPH1_01T17537,F07
FGRAMPH1_01T17539,F03
FGRAMPH1_01T17543,F05
FGRAMPH1_01T17545,F10
FGRAMPH1_01T17547,F03
FGRAMPH1_01T17549,F02
FGRAMPH1_01T17553,F05
FGRAMPH1_01T17555,F05
FGRAMPH1_01T17557,F08
FGRAMPH1_01T17559,F05
FGRAMPH1_01T17561,F03
FGRAMPH1_01T17563,F03
FGRAMPH1_01T17565,F06
FGRAMPH1_01T17567,F01
FGRAMPH1_01T17569,F10
FGRAMPH1_01T17571,F17
FGRAMPH1_01T17573,F01
FGRAMPH1_01T17575,F02
FGRAMPH1_01T17577,F07
FGRAMPH1_01T17579,F02
FGRAMPH1_01T17581,F05
FGRAMPH1_01T17583,F06
FGRAMPH1_01T17589,F05
FGRAMPH1_01T17591,F02
FGRAMPH1_01T17593,F04
FGRAMPH1_01T17595,F04
FGRAMPH1_01T17597,F01
FGRAMPH1_01T17599,F05
FGRAMPH1_01T17601,F05
FGRAMPH1_01T17603,F07
FGRAMPH1_01T17605,F02
FGRAMPH1_01T17607,F02
FGRAMPH1_01T17611,F04
FGRAMPH1_01T17613,F08
FGRAMPH1_01T17615,F05
FGRAMPH1_01T17619,F02
FGRAMPH1_01T17623,F01
FGRAMPH1_01T17625,F01
FGRAMPH1_01T17629,F02
FGRAMPH1_01T17633,F01
FGRAMPH1_01T17635,F01
FGRAMPH1_01T17637,F05
FGRAMPH1_01T17639,F11
FGRAMPH1_01T17641,F02
FGRAMPH1_01T17643,F10
FGRAMPH1_01T17645,F01
FGRAMPH1_01T17647,F01
FGRAMPH1_01T17649,F01
FGRAMPH1_01T17651,F01
FGRAMPH1_01T17653,F01
FGRAMPH1_01T17655,F06
FGRAMPH1_01T17657,F07
FGRAMPH1_01T17659,F03
FGRAMPH1_01T17661,F09
FGRAMPH1_01T17671,F09
FGRAMPH1_01T17675,F03
FGRAMPH1_01T17677,F01
FGRAMPH1_01T17679,F03
FGRAMPH1_01T17681,F07
FGRAMPH1_01T17683,F03
FGRAMPH1_01T17685,F04
FGRAMPH1_01T17687,F12
FGRAMPH1_01T17689,F03
FGRAMPH1_01T17691,F04
FGRAMPH1_01T17693,F06
FGRAMPH1_01T17695,F01
FGRAMPH1_01T17701,F04
FGRAMPH1_01T17709,F10
FGRAMPH1_01T17713,F07
FGRAMPH1_01T17715,F03
FGRAMPH1_01T17721,F01
FGRAMPH1_01T17725,F02
FGRAMPH1_01T17727,F03
FGRAMPH1_01T17729,F03
FGRAMPH1_01T17735,F13
FGRAMPH1_01T17737,F03
FGRAMPH1_01T17739,F04
FGRAMPH1_01T17741,F09
FGRAMPH1_01T17743,F04
FGRAMPH1_01T17745,F03
FGRAMPH1_01T17747,F09
FGRAMPH1_01T17749,F05
FGRAMPH1_01T17751,F02
FGRAMPH1_01T17753,F01
FGRAMPH1_01T17755,F12
FGRAMPH1_01T17757,F01
FGRAMPH1_01T17759,F05
FGRAMPH1_01T17761,F12
FGRAMPH1_01T17763,F03
FGRAMPH1_01T17765,F01
FGRAMPH1_01T17767,F01
FGRAMPH1_01T17771,F06
FGRAMPH1_01T17775,F08
FGRAMPH1_01T17777,F15
FGRAMPH1_01T17779,F01
FGRAMPH1_01T17781,F02
FGRAMPH1_01T17783,F01
FGRAMPH1_01T17785,F02
FGRAMPH1_01T17787,F09
FGRAMPH1_01T17791,F01
FGRAMPH1_01T17793,F04
FGRAMPH1_01T17795,F01
FGRAMPH1_01T17797,F06
FGRAMPH1_01T17799,F02
FGRAMPH1_01T17803,F01
FGRAMPH1_01T17809,F01
FGRAMPH1_01T17813,F10
FGRAMPH1_01T17815,F09
FGRAMPH1_01T17821,F11
FGRAMPH1_01T17825,F03
FGRAMPH1_01T17827,F01
FGRAMPH1_01T17831,F05
FGRAMPH1_01T17833,F03
FGRAMPH1_01T17835,F01
FGRAMPH1_01T17837,F05
FGRAMPH1_01T17839,F04
FGRAMPH1_01T17841,F12
FGRAMPH1_01T17843,F10
FGRAMPH1_01T17845,F02
FGRAMPH1_01T17847,F09
FGRAMPH1_01T17849,F03
FGRAMPH1_01T17851,F01
FGRAMPH1_01T17853,F06
FGRAMPH1_01T17857,F01
FGRAMPH1_01T17859,F01
FGRAMPH1_01T17861,F01
FGRAMPH1_01T17865,F05
FGRAMPH1_01T17869,F09
FGRAMPH1_01T17873,F01
FGRAMPH1_01T17875,F01
FGRAMPH1_01T17877,F02
FGRAMPH1_01T17879,F05
FGRAMPH1_01T17881,F02
FGRAMPH1_01T17883,F01
FGRAMPH1_01T17885,F07
FGRAMPH1_01T17887,F15
FGRAMPH1_01T17889,F01
FGRAMPH1_01T17891,F05
FGRAMPH1_01T17893,F03
FGRAMPH1_01T17895,F10
FGRAMPH1_01T17897,F07
FGRAMPH1_01T17899,F02
FGRAMPH1_01T17901,F02
FGRAMPH1_01T17903,F04
FGRAMPH1_01T17905,F01
FGRAMPH1_01T17909,F11
FGRAMPH1_01T17911,F16
FGRAMPH1_01T17913,F01
FGRAMPH1_01T17915,F11
FGRAMPH1_01T17919,F13
FGRAMPH1_01T17921,F06
FGRAMPH1_01T17925,F02
FGRAMPH1_01T17929,F01
FGRAMPH1_01T17933,F05
FGRAMPH1_01T17935,F12
FGRAMPH1_01T17937,F01
FGRAMPH1_01T17939,F09
FGRAMPH1_01T17941,F17
FGRAMPH1_01T17943,F01
FGRAMPH1_01T17945,F01
FGRAMPH1_01T17947,F09
FGRAMPH1_01T17949,F01
FGRAMPH1_01T17951,F07
FGRAMPH1_01T17953,F11
FGRAMPH1_01T17955,F01
FGRAMPH1_01T17957,F10
FGRAMPH1_01T17963,F02
FGRAMPH1_01T17965,F01
FGRAMPH1_01T17967,F01
FGRAMPH1_01T17971,F02
FGRAMPH1_01T17975,F03
FGRAMPH1_01T17979,F02
FGRAMPH1_01T17981,F02
